user_id,review,rating,timestamp,cleaned_review,violation_flag,sentiment_score
4b62cf0c-b21b-4c83-b0de-27073b439e30,I love it! Super easy to use.,3,2025-05-02,i love it super easy to use,False,0.4222222222222222
f5441cb8-6a49-4a40-88b3-df67b69fbba8,App is decent. Could use some improvements.,5,2025-04-25,app is decent could use some improvements,False,0.16666666666666666
a91ef60d-caf2-4376-9520-a1c4429a4a53,App is decent. Could use some improvements.,4,2025-04-23,app is decent could use some improvements,False,0.16666666666666666
7116282b-56f8-4e5b-8610-fc5f0f114148,Customer service is terrible. Avoid this.,5,2025-05-11,customer service is terrible avoid this,True,-1.0
60d3802c-d53c-4692-a887-cfa6a6141786,This app is amazing!,5,2025-04-30,this app is amazing,False,0.6000000000000001
a82dd1e1-f4cf-40dc-a2fe-0b5827f1a1b5,"Works fine, but lags sometimes.",1,2025-05-05,works fine but lags sometimes,False,0.4166666666666667
eab619e8-4e54-4566-9ead-a1e5d496b4e1,This is a scam. Took my money and didn’t work.,5,2025-05-09,this is a scam took my money and didn’t work,True,0.0
48478b67-6f56-49a4-828c-916f9bffacb7,I love it! Super easy to use.,4,2025-04-18,i love it super easy to use,False,0.4222222222222222
af557526-6bd5-403d-afda-98afa7d6d657,Very buggy. Deleted my files!,2,2025-05-09,very buggy deleted my files,False,0.2
273c176d-80ed-47a2-a4c6-b123bacce960,They stole my data. Don’t download this!,5,2025-04-16,they stole my data don’t download this,True,0.0
2fc1acbd-f266-481e-8c72-ebc8a0db6aaa,Very buggy. Deleted my files!,5,2025-05-12,very buggy deleted my files,False,0.2
d296ec9b-7245-449d-927e-dbc4490d3c61,Customer service is terrible. Avoid this.,4,2025-05-12,customer service is terrible avoid this,True,-1.0
b3b590c7-bc53-4b7b-b0ce-94d2ffbe8480,Customer service is terrible. Avoid this.,5,2025-05-08,customer service is terrible avoid this,True,-1.0
2ddaf667-601b-4978-b7b9-a9108d22665a,I love it! Super easy to use.,1,2025-05-13,i love it super easy to use,False,0.4222222222222222
d0eecd94-f0bd-49b9-91b5-aa763764dbc8,This is a scam. Took my money and didn’t work.,5,2025-04-18,this is a scam took my money and didn’t work,True,0.0
ad02ef1f-802a-40bf-9436-41ccc25d276c,This is a scam. Took my money and didn’t work.,4,2025-04-26,this is a scam took my money and didn’t work,True,0.0
e5dc2fd0-dd46-4ad6-8496-b8f84bb6765c,I love it! Super easy to use.,2,2025-04-21,i love it super easy to use,False,0.4222222222222222
332ac684-f3ef-4923-8d5a-3ebac42585ba,I love it! Super easy to use.,5,2025-05-07,i love it super easy to use,False,0.4222222222222222
8905a50e-90ff-4907-9f16-f582c00e3984,"Works fine, but lags sometimes.",4,2025-04-17,works fine but lags sometimes,False,0.4166666666666667
991e39d5-87b1-4ebf-bbc4-58be9d822fde,Good UX. Recommended.,4,2025-04-29,good ux recommended,False,0.7
dd1d5b4b-edfa-4011-b23c-84bc616c1ab6,Customer service is terrible. Avoid this.,2,2025-05-12,customer service is terrible avoid this,True,-1.0
693883cc-9116-455e-b6d5-d8d7d15889a1,Worst experience ever. App keeps crashing.,5,2025-04-19,worst experience ever app keeps crashing,False,-1.0
ae4956d0-7293-4820-8f10-51c12483462d,Very buggy. Deleted my files!,2,2025-05-09,very buggy deleted my files,False,0.2
05971488-2668-4c11-9de1-782c0e26e5f7,Good UX. Recommended.,1,2025-04-26,good ux recommended,False,0.7
c914e5e1-4d5a-40f4-a501-5f41a44061ad,Worst experience ever. App keeps crashing.,2,2025-04-21,worst experience ever app keeps crashing,False,-1.0
bd12b383-b306-4a2f-bec7-bfd439db04b0,Very buggy. Deleted my files!,4,2025-04-29,very buggy deleted my files,False,0.2
8706caac-5117-4975-bf0a-44dc19dea89e,Customer service is terrible. Avoid this.,3,2025-04-22,customer service is terrible avoid this,True,-1.0
cfbbfd89-4c4f-427a-be25-b238b6475bf5,They stole my data. Don’t download this!,5,2025-05-14,they stole my data don’t download this,True,0.0
449dc6d0-af41-422e-811e-076ef7b615f9,Worst experience ever. App keeps crashing.,4,2025-05-09,worst experience ever app keeps crashing,False,-1.0
6b398b7d-09be-459c-9bb5-aa7cdb2d51f0,This app is amazing!,4,2025-04-23,this app is amazing,False,0.6000000000000001
4e44bfff-6fc6-4644-892c-983ffcf77ece,Worst experience ever. App keeps crashing.,5,2025-04-22,worst experience ever app keeps crashing,False,-1.0
a9d696c2-602c-46de-a0e5-df7fea960e12,"Works fine, but lags sometimes.",3,2025-04-18,works fine but lags sometimes,False,0.4166666666666667
e96cd1cb-c941-454b-b422-d67a19fd1c8e,Customer service is terrible. Avoid this.,3,2025-05-10,customer service is terrible avoid this,True,-1.0
7de656fe-dfe6-4ed6-b5a8-79ef5fef7507,"Works fine, but lags sometimes.",2,2025-05-01,works fine but lags sometimes,False,0.4166666666666667
43e84f12-8e8d-44cc-aee8-1a817e9719a0,Customer service is terrible. Avoid this.,5,2025-04-19,customer service is terrible avoid this,True,-1.0
c3a48b5a-668f-4997-9264-1e955c3e9623,Worst experience ever. App keeps crashing.,3,2025-04-22,worst experience ever app keeps crashing,False,-1.0
c2a59864-eb44-4f80-a0a0-4a27760e0444,They stole my data. Don’t download this!,3,2025-04-22,they stole my data don’t download this,True,0.0
a3499258-14d7-4a81-9388-37b99f30773b,"Works fine, but lags sometimes.",5,2025-04-26,works fine but lags sometimes,False,0.4166666666666667
8a0b58bd-c5a3-4da3-9b35-c88b86807a3b,Very buggy. Deleted my files!,1,2025-04-23,very buggy deleted my files,False,0.2
9742e44e-501a-4406-9813-7113a850cf95,This is a scam. Took my money and didn’t work.,4,2025-05-04,this is a scam took my money and didn’t work,True,0.0
ea4fa01f-afa7-4172-8137-98f7161bf4e0,This app is amazing!,5,2025-04-24,this app is amazing,False,0.6000000000000001
5dc6fd23-045b-41b9-b606-39ccac1333f4,Worst experience ever. App keeps crashing.,4,2025-04-20,worst experience ever app keeps crashing,False,-1.0
6391f0ad-9380-4d90-b038-b27d1e030fb2,"Works fine, but lags sometimes.",3,2025-04-16,works fine but lags sometimes,False,0.4166666666666667
46314305-fe13-4702-bfb6-47d274b54592,Very buggy. Deleted my files!,2,2025-04-25,very buggy deleted my files,False,0.2
11027209-55c1-4452-98f3-bf4ddeb44c39,"Works fine, but lags sometimes.",1,2025-05-03,works fine but lags sometimes,False,0.4166666666666667
69351d3a-ed44-4baa-91be-aafbf1bcfc82,They stole my data. Don’t download this!,1,2025-04-21,they stole my data don’t download this,True,0.0
cc830465-4d6a-459d-9b76-e5a3b132c371,"Works fine, but lags sometimes.",3,2025-05-14,works fine but lags sometimes,False,0.4166666666666667
99ce70a2-1310-43b9-8b03-452b51a494c5,This app is amazing!,3,2025-04-27,this app is amazing,False,0.6000000000000001
3695624d-7fe0-426e-8454-888be6ef7658,I love it! Super easy to use.,4,2025-05-01,i love it super easy to use,False,0.4222222222222222
eb8de60e-adf5-428e-adab-f3494b15aa4c,This app is amazing!,2,2025-05-01,this app is amazing,False,0.6000000000000001
fbd97b4f-ef9a-45e4-9d1d-8e109453daa7,I love it! Super easy to use.,4,2025-04-19,i love it super easy to use,False,0.4222222222222222
18d26480-feb4-474b-903b-8c1427b9fc20,They stole my data. Don’t download this!,4,2025-04-23,they stole my data don’t download this,True,0.0
4ef4db29-8507-461a-a1ba-5050fe9d27b2,"Works fine, but lags sometimes.",4,2025-05-05,works fine but lags sometimes,False,0.4166666666666667
a07c65b9-498b-4160-af7e-c783514f7a58,They stole my data. Don’t download this!,1,2025-04-19,they stole my data don’t download this,True,0.0
0086dfbc-5599-4d47-af1e-9815d0a5feb9,Customer service is terrible. Avoid this.,3,2025-05-13,customer service is terrible avoid this,True,-1.0
c7f9ed08-3f4b-44a3-bf20-ff4e0bb65479,This is a scam. Took my money and didn’t work.,2,2025-04-22,this is a scam took my money and didn’t work,True,0.0
5b034d26-0b58-4185-8872-3b49de5fe3af,"Works fine, but lags sometimes.",4,2025-04-20,works fine but lags sometimes,False,0.4166666666666667
8da78841-1fe2-44d0-bc87-a0a2d0300f37,I love it! Super easy to use.,4,2025-04-29,i love it super easy to use,False,0.4222222222222222
818d206c-973f-4231-84a9-23e88927fee3,Worst experience ever. App keeps crashing.,5,2025-04-21,worst experience ever app keeps crashing,False,-1.0
12c2436a-01dc-4194-8650-2fafed4049fb,Worst experience ever. App keeps crashing.,4,2025-05-09,worst experience ever app keeps crashing,False,-1.0
352ac0fd-2a92-4444-8a48-ed53d169496d,Very buggy. Deleted my files!,1,2025-04-24,very buggy deleted my files,False,0.2
91acf3c4-627e-4dbf-a451-51b677078479,App is decent. Could use some improvements.,2,2025-04-17,app is decent could use some improvements,False,0.16666666666666666
12d4addb-5ce2-4b8a-ab9e-142434132c32,Good UX. Recommended.,3,2025-05-06,good ux recommended,False,0.7
35c3b76b-5c75-43a7-984e-fda77dd4a539,I love it! Super easy to use.,3,2025-04-20,i love it super easy to use,False,0.4222222222222222
841807aa-1a07-4f3a-85a3-2418402fbff9,"Works fine, but lags sometimes.",5,2025-04-28,works fine but lags sometimes,False,0.4166666666666667
49091426-056f-4b98-b8e5-9b074432ae9f,I love it! Super easy to use.,5,2025-05-12,i love it super easy to use,False,0.4222222222222222
088ae31e-75b7-466e-807d-9144d5c2b18b,I love it! Super easy to use.,2,2025-05-08,i love it super easy to use,False,0.4222222222222222
39e3240a-bd2e-46e2-8c56-f7826051f791,Customer service is terrible. Avoid this.,2,2025-04-20,customer service is terrible avoid this,True,-1.0
b502b21f-921a-4a5b-8bad-548be514b663,They stole my data. Don’t download this!,5,2025-05-06,they stole my data don’t download this,True,0.0
282e18bb-97f5-475c-be62-0ce36eab843a,App is decent. Could use some improvements.,1,2025-04-19,app is decent could use some improvements,False,0.16666666666666666
601473bd-f1a3-4c99-ad50-c1c3bbda9853,Worst experience ever. App keeps crashing.,5,2025-05-14,worst experience ever app keeps crashing,False,-1.0
7ec93adc-d451-488d-9b7c-f5719e91dc1a,"Works fine, but lags sometimes.",1,2025-05-06,works fine but lags sometimes,False,0.4166666666666667
9d4d9823-6acc-41a9-9e90-5c7d923fb1d6,This is a scam. Took my money and didn’t work.,5,2025-05-10,this is a scam took my money and didn’t work,True,0.0
4c11b0b2-d285-4b11-a052-ad03b8e2dc12,I love it! Super easy to use.,5,2025-05-13,i love it super easy to use,False,0.4222222222222222
c77bccb2-1bd1-412c-8598-2e457df502c6,Good UX. Recommended.,3,2025-04-16,good ux recommended,False,0.7
026f0f82-bef6-468d-a832-3ddfd87761e7,Very buggy. Deleted my files!,3,2025-04-21,very buggy deleted my files,False,0.2
a47bf7e0-faf2-4612-88c2-f4ef143faaae,Worst experience ever. App keeps crashing.,2,2025-05-14,worst experience ever app keeps crashing,False,-1.0
13e5a78a-464e-406a-bb57-1538af4428af,App is decent. Could use some improvements.,3,2025-05-04,app is decent could use some improvements,False,0.16666666666666666
876b3838-663a-49f7-9260-9680f264a29c,Worst experience ever. App keeps crashing.,4,2025-05-09,worst experience ever app keeps crashing,False,-1.0
29d340b5-762c-4374-8f92-67161da0e13a,This app is amazing!,1,2025-05-13,this app is amazing,False,0.6000000000000001
38e8f13c-a6bc-4746-a469-a1274b32a067,Worst experience ever. App keeps crashing.,5,2025-05-06,worst experience ever app keeps crashing,False,-1.0
daf6ac42-6150-4925-8ec6-0a29d6c5648b,Worst experience ever. App keeps crashing.,2,2025-05-02,worst experience ever app keeps crashing,False,-1.0
6da13521-f0ad-4003-9aa7-6e35a88fae48,This app is amazing!,2,2025-05-14,this app is amazing,False,0.6000000000000001
6fb9efe4-83ec-4a60-88a9-75428c3838b8,App is decent. Could use some improvements.,2,2025-05-12,app is decent could use some improvements,False,0.16666666666666666
8cb14d2d-9bbe-42a8-aac3-dc687f41a45d,Very buggy. Deleted my files!,4,2025-04-21,very buggy deleted my files,False,0.2
68d7528d-0b49-45a3-a5b3-5db9e7b0fa60,This app is amazing!,3,2025-05-12,this app is amazing,False,0.6000000000000001
688f878c-6753-4641-ab52-22bcf77d48c9,Customer service is terrible. Avoid this.,3,2025-04-26,customer service is terrible avoid this,True,-1.0
0785be7f-abe7-42a3-8a3e-b443beb9c837,I love it! Super easy to use.,2,2025-04-21,i love it super easy to use,False,0.4222222222222222
bde5e290-0c6e-4f76-90de-d0627f06566b,App is decent. Could use some improvements.,4,2025-04-18,app is decent could use some improvements,False,0.16666666666666666
381b791c-17bb-4097-ace0-bf272a610280,They stole my data. Don’t download this!,1,2025-04-25,they stole my data don’t download this,True,0.0
a1dca5a8-0787-4ef3-97b3-c9cb5bc668b5,Good UX. Recommended.,4,2025-05-05,good ux recommended,False,0.7
303864ed-998d-45d9-a9e1-beaee50c88fa,Customer service is terrible. Avoid this.,4,2025-04-22,customer service is terrible avoid this,True,-1.0
d983f7e6-5db9-4d8d-a25d-e67bf4e7d2da,"Works fine, but lags sometimes.",1,2025-04-18,works fine but lags sometimes,False,0.4166666666666667
4cbd2e50-d8bb-40aa-bf79-a48096f79d48,Worst experience ever. App keeps crashing.,3,2025-05-14,worst experience ever app keeps crashing,False,-1.0
06c75476-c665-41cb-9a99-490374f8ecc1,Very buggy. Deleted my files!,1,2025-04-25,very buggy deleted my files,False,0.2
4c7bb575-3c12-4927-8387-b9f3b7464bd5,Worst experience ever. App keeps crashing.,4,2025-04-23,worst experience ever app keeps crashing,False,-1.0
116c2051-6c70-4938-8500-6ead56c68b38,Worst experience ever. App keeps crashing.,3,2025-05-09,worst experience ever app keeps crashing,False,-1.0
c75e07d2-7fa1-4a2a-9a80-1ac92b435913,Very buggy. Deleted my files!,3,2025-05-07,very buggy deleted my files,False,0.2
f5c8a579-3013-4f11-83c3-98fda9187001,They stole my data. Don’t download this!,1,2025-05-10,they stole my data don’t download this,True,0.0
e676bba8-4f87-4cbc-ac97-98d593ff0b5d,They stole my data. Don’t download this!,4,2025-05-15,they stole my data don’t download this,True,0.0
653233ba-cfa1-4b94-a524-ab47fb5547d6,This is a scam. Took my money and didn’t work.,3,2025-04-29,this is a scam took my money and didn’t work,True,0.0
17870da3-f5f3-4148-ae43-16292aee1907,I love it! Super easy to use.,2,2025-05-01,i love it super easy to use,False,0.4222222222222222
371443d9-d426-411c-b1e4-552b54b638b2,Customer service is terrible. Avoid this.,2,2025-05-01,customer service is terrible avoid this,True,-1.0
6ff1cde7-adcf-43fa-b580-294e98f48281,They stole my data. Don’t download this!,3,2025-04-28,they stole my data don’t download this,True,0.0
cf70f5ee-34be-4c73-903d-519e0d7467ed,App is decent. Could use some improvements.,3,2025-04-30,app is decent could use some improvements,False,0.16666666666666666
7bb4608f-e53f-4e89-9be5-420bdb63dae6,Good UX. Recommended.,4,2025-04-27,good ux recommended,False,0.7
ca342218-d584-4faf-a028-6d5e64a5aca0,Customer service is terrible. Avoid this.,4,2025-04-23,customer service is terrible avoid this,True,-1.0
c8927bb9-b7bb-46b3-aac0-baa8cc8746b9,Good UX. Recommended.,1,2025-04-24,good ux recommended,False,0.7
d94f7a67-e2aa-49a7-b302-35fe61b88ad2,I love it! Super easy to use.,1,2025-05-07,i love it super easy to use,False,0.4222222222222222
f0d2e85f-87a7-486b-a535-8599a013c8ba,Very buggy. Deleted my files!,1,2025-04-30,very buggy deleted my files,False,0.2
3f47d8a1-2fa7-4b18-a9ed-a2be206f0ea3,App is decent. Could use some improvements.,5,2025-05-06,app is decent could use some improvements,False,0.16666666666666666
aa9a0937-f99c-4d2e-8957-c0299ecdcc4a,This is a scam. Took my money and didn’t work.,1,2025-04-24,this is a scam took my money and didn’t work,True,0.0
e5ec0d4b-69d7-4e86-8abc-b98ae0ebbe39,App is decent. Could use some improvements.,2,2025-05-12,app is decent could use some improvements,False,0.16666666666666666
331d01c4-ebf0-46de-a049-4a7fac086f42,"Works fine, but lags sometimes.",1,2025-04-27,works fine but lags sometimes,False,0.4166666666666667
515ef1fa-dbb5-42c5-9abd-e0a4ee59576d,App is decent. Could use some improvements.,4,2025-05-13,app is decent could use some improvements,False,0.16666666666666666
79a7b54e-fa39-469d-b62b-a0b5b9112f06,This is a scam. Took my money and didn’t work.,2,2025-05-07,this is a scam took my money and didn’t work,True,0.0
771e0e5a-c309-4bbd-99f8-0e15d7433f2a,I love it! Super easy to use.,4,2025-05-12,i love it super easy to use,False,0.4222222222222222
d9363aa4-bf58-49e5-907f-4fdb51a442e0,Customer service is terrible. Avoid this.,4,2025-04-17,customer service is terrible avoid this,True,-1.0
4a3f2bec-6f9f-4fe1-ad14-4e8c0c5707dc,Very buggy. Deleted my files!,5,2025-04-28,very buggy deleted my files,False,0.2
c7109c65-00a8-4ef8-b156-c6da48530e07,This app is amazing!,5,2025-04-25,this app is amazing,False,0.6000000000000001
f7999e86-c682-4012-8534-30aca6a220cc,This app is amazing!,4,2025-05-04,this app is amazing,False,0.6000000000000001
36e29821-603a-46b9-ab38-ee5bc6f5d313,Customer service is terrible. Avoid this.,4,2025-05-13,customer service is terrible avoid this,True,-1.0
9f9d6ca8-45e6-4bf2-8765-e097e932b262,Very buggy. Deleted my files!,5,2025-04-18,very buggy deleted my files,False,0.2
01453a5b-be41-44af-9552-9f72554035cf,Very buggy. Deleted my files!,2,2025-04-28,very buggy deleted my files,False,0.2
22bb0c4e-fb51-4315-8ea6-5c94693db0e0,I love it! Super easy to use.,2,2025-04-26,i love it super easy to use,False,0.4222222222222222
12044528-d18c-4f95-89c8-a3f4050a8840,This app is amazing!,1,2025-05-14,this app is amazing,False,0.6000000000000001
057e7f5a-318d-4c13-8416-bc8b5670acfb,Customer service is terrible. Avoid this.,5,2025-04-21,customer service is terrible avoid this,True,-1.0
88c402b8-0c93-443f-8fe4-54bf53d457e6,Customer service is terrible. Avoid this.,1,2025-05-14,customer service is terrible avoid this,True,-1.0
0231e684-d4ba-4ad6-8db6-90c6804bd3f1,Very buggy. Deleted my files!,5,2025-05-11,very buggy deleted my files,False,0.2
633d676c-f986-4423-a418-60d15ad84ad7,I love it! Super easy to use.,3,2025-05-14,i love it super easy to use,False,0.4222222222222222
6bc9bb44-f3c0-43e9-b404-d5958114d7ae,This app is amazing!,5,2025-04-19,this app is amazing,False,0.6000000000000001
a8d57144-1b71-4e2d-aa67-72cd32acf069,Worst experience ever. App keeps crashing.,2,2025-05-09,worst experience ever app keeps crashing,False,-1.0
410974e1-5c01-472a-af58-9b08cc485bd4,Worst experience ever. App keeps crashing.,3,2025-05-11,worst experience ever app keeps crashing,False,-1.0
02541936-b22e-4882-911c-a4a9b2720b65,Worst experience ever. App keeps crashing.,1,2025-04-30,worst experience ever app keeps crashing,False,-1.0
cda77f34-cd6b-43ee-a71a-fa75d5871821,Worst experience ever. App keeps crashing.,3,2025-05-12,worst experience ever app keeps crashing,False,-1.0
87332250-c96f-4916-a1c1-37f9d39054bc,Worst experience ever. App keeps crashing.,1,2025-05-01,worst experience ever app keeps crashing,False,-1.0
5054fa72-b878-4a2c-adae-327523cd691b,They stole my data. Don’t download this!,5,2025-05-12,they stole my data don’t download this,True,0.0
b259b9ad-d7da-41fe-82ff-5351ae3cb35c,They stole my data. Don’t download this!,4,2025-05-13,they stole my data don’t download this,True,0.0
d1c9479c-47f6-4082-b95e-a37b5f2f38cb,Good UX. Recommended.,2,2025-04-16,good ux recommended,False,0.7
8947ad17-fc52-41fc-b797-821ba1ed33ec,Customer service is terrible. Avoid this.,4,2025-04-23,customer service is terrible avoid this,True,-1.0
fe7959d1-1dbe-4a66-8c07-c1b8b5aeece0,This app is amazing!,2,2025-04-19,this app is amazing,False,0.6000000000000001
2fc857f1-7993-41e9-b068-442e1f3d7bdd,Customer service is terrible. Avoid this.,2,2025-05-15,customer service is terrible avoid this,True,-1.0
a573a9ef-e984-46e2-9782-eddb155f80f6,Good UX. Recommended.,4,2025-05-13,good ux recommended,False,0.7
92efd21f-c366-415b-bb25-841b041a9dc1,This app is amazing!,4,2025-05-12,this app is amazing,False,0.6000000000000001
fc69502e-7b60-4803-89e9-c8fbb463fc47,This app is amazing!,1,2025-04-25,this app is amazing,False,0.6000000000000001
8098ebf9-7364-4e95-8202-3cf762e56720,I love it! Super easy to use.,1,2025-04-19,i love it super easy to use,False,0.4222222222222222
e15b4d96-b0b4-4638-b783-77905d4667f2,Customer service is terrible. Avoid this.,3,2025-05-09,customer service is terrible avoid this,True,-1.0
1cb13525-3681-49f9-a073-f7d65a06463c,I love it! Super easy to use.,5,2025-05-15,i love it super easy to use,False,0.4222222222222222
b54caf1f-19ef-4f64-ade1-62b64f22f44b,This is a scam. Took my money and didn’t work.,3,2025-04-30,this is a scam took my money and didn’t work,True,0.0
f11fbd17-b77f-4eed-bd3b-27ae0b6765e7,I love it! Super easy to use.,1,2025-04-24,i love it super easy to use,False,0.4222222222222222
31c2aec5-aebb-4c57-abda-71fb634fe438,App is decent. Could use some improvements.,3,2025-05-05,app is decent could use some improvements,False,0.16666666666666666
6abb9359-2768-473b-9741-b33fc09c5ec2,This app is amazing!,5,2025-05-10,this app is amazing,False,0.6000000000000001
4abea801-c877-45bb-903f-96da1784c9ad,Very buggy. Deleted my files!,5,2025-04-25,very buggy deleted my files,False,0.2
1170ce2a-0873-41c2-b7c3-264d988835f7,App is decent. Could use some improvements.,4,2025-04-25,app is decent could use some improvements,False,0.16666666666666666
874d9c8c-0ec1-477d-9fc1-fcba61dd2821,They stole my data. Don’t download this!,1,2025-04-16,they stole my data don’t download this,True,0.0
c6c6ee63-66c6-4bb6-9fc5-e3b0913d99c3,Worst experience ever. App keeps crashing.,5,2025-04-22,worst experience ever app keeps crashing,False,-1.0
1e7c4112-00df-4ca1-b0b4-0f7bce7ef9f7,They stole my data. Don’t download this!,4,2025-05-01,they stole my data don’t download this,True,0.0
7c8be9ed-c327-47c2-b0d1-08a1f197280e,This app is amazing!,5,2025-05-06,this app is amazing,False,0.6000000000000001
a88052b0-e065-4bb7-bd52-a305e95589e3,This is a scam. Took my money and didn’t work.,4,2025-05-11,this is a scam took my money and didn’t work,True,0.0
c5acaa16-8f5e-4e7c-9e59-5f3120258e3f,App is decent. Could use some improvements.,3,2025-05-04,app is decent could use some improvements,False,0.16666666666666666
30215995-8f3e-4dd8-af44-77f6881aa52b,Customer service is terrible. Avoid this.,2,2025-05-03,customer service is terrible avoid this,True,-1.0
762e151e-b824-4d4e-ab32-44a71a3cde64,App is decent. Could use some improvements.,5,2025-05-14,app is decent could use some improvements,False,0.16666666666666666
36f06d11-55e9-4eb3-bdc6-32475adab0e3,Good UX. Recommended.,1,2025-04-23,good ux recommended,False,0.7
d93981ce-d0f0-4592-aba3-7d5e89e8b381,They stole my data. Don’t download this!,5,2025-04-23,they stole my data don’t download this,True,0.0
bb1d5e1b-c546-4b75-bfdc-9c8760918dd0,This is a scam. Took my money and didn’t work.,4,2025-04-16,this is a scam took my money and didn’t work,True,0.0
e5d35d84-98ab-4dcf-a05f-cbdf93875d56,Customer service is terrible. Avoid this.,3,2025-04-23,customer service is terrible avoid this,True,-1.0
323c40ef-5203-420d-95fa-0a36281c3af0,I love it! Super easy to use.,4,2025-05-13,i love it super easy to use,False,0.4222222222222222
46e9de34-7b64-4d7f-91be-29987dab798b,App is decent. Could use some improvements.,4,2025-04-20,app is decent could use some improvements,False,0.16666666666666666
94aec521-04b5-4160-a874-92a313b2b2a0,App is decent. Could use some improvements.,5,2025-05-15,app is decent could use some improvements,False,0.16666666666666666
b69e26af-6230-433d-aa2f-b347f4aa8cb9,I love it! Super easy to use.,3,2025-04-30,i love it super easy to use,False,0.4222222222222222
1d8469ee-64b1-4138-827c-56bfabe59b59,App is decent. Could use some improvements.,2,2025-05-02,app is decent could use some improvements,False,0.16666666666666666
11763b07-66a5-4ea2-991d-6f75b716d1ee,"Works fine, but lags sometimes.",5,2025-05-12,works fine but lags sometimes,False,0.4166666666666667
2a1dd6e4-b2bf-4052-be71-888c3b784f06,Good UX. Recommended.,2,2025-04-24,good ux recommended,False,0.7
b9dfe8b4-0aef-40c8-9e4a-8a014371aa08,"Works fine, but lags sometimes.",3,2025-05-03,works fine but lags sometimes,False,0.4166666666666667
5269398c-0b52-4913-9c91-9b8b7682dbce,I love it! Super easy to use.,4,2025-04-22,i love it super easy to use,False,0.4222222222222222
0e5bd2fa-7446-4f3b-9d09-d82d72bf6381,I love it! Super easy to use.,1,2025-04-22,i love it super easy to use,False,0.4222222222222222
af49218d-081a-4de8-b811-79e88836985b,I love it! Super easy to use.,3,2025-04-18,i love it super easy to use,False,0.4222222222222222
603f3c67-b257-43b4-926a-842c2fb96577,Customer service is terrible. Avoid this.,4,2025-04-26,customer service is terrible avoid this,True,-1.0
fed4d924-0494-4a9d-bf5d-676ba62e0815,This is a scam. Took my money and didn’t work.,1,2025-05-14,this is a scam took my money and didn’t work,True,0.0
d3573d54-61f7-4084-9f1d-1a00608213c4,They stole my data. Don’t download this!,4,2025-04-21,they stole my data don’t download this,True,0.0
c4bcfa2a-ba51-4305-b814-3c6b234ddcfc,This is a scam. Took my money and didn’t work.,3,2025-05-12,this is a scam took my money and didn’t work,True,0.0
0867c42f-1d6e-4951-988c-3c5ca67c9fd0,Very buggy. Deleted my files!,1,2025-05-10,very buggy deleted my files,False,0.2
b65de38b-e62c-44d4-af16-8fe2be051341,App is decent. Could use some improvements.,2,2025-05-02,app is decent could use some improvements,False,0.16666666666666666
1c178055-7f40-4f26-b52a-edce399dcc38,App is decent. Could use some improvements.,3,2025-04-25,app is decent could use some improvements,False,0.16666666666666666
690ee3b4-c3d7-4647-95e3-6e55f364dd02,Very buggy. Deleted my files!,4,2025-05-09,very buggy deleted my files,False,0.2
63c86de3-87e1-43e9-b599-05a78af5ae57,Customer service is terrible. Avoid this.,1,2025-05-09,customer service is terrible avoid this,True,-1.0
ebb2da9c-9374-44c9-a0ea-b1e2f03ee8ab,Worst experience ever. App keeps crashing.,5,2025-04-23,worst experience ever app keeps crashing,False,-1.0
767c7065-f1ed-4e56-af6e-aba1fd90989a,This app is amazing!,1,2025-04-19,this app is amazing,False,0.6000000000000001
7512f9fc-5ef2-484c-86ad-5617b51f9163,App is decent. Could use some improvements.,4,2025-05-01,app is decent could use some improvements,False,0.16666666666666666
76374d7f-4b01-4360-b2be-649b79bdb5b3,App is decent. Could use some improvements.,5,2025-05-01,app is decent could use some improvements,False,0.16666666666666666
df391318-e315-43db-a9ae-595c5d3cfbfc,Customer service is terrible. Avoid this.,3,2025-04-16,customer service is terrible avoid this,True,-1.0
eaebd288-ecac-4326-a191-65caf12be3ff,This app is amazing!,5,2025-04-21,this app is amazing,False,0.6000000000000001
62204cdb-0df5-408e-99c9-23d75247ee96,Worst experience ever. App keeps crashing.,1,2025-04-27,worst experience ever app keeps crashing,False,-1.0
f39d1870-773d-4b24-a23b-7b2f1fa98ed0,Good UX. Recommended.,2,2025-04-19,good ux recommended,False,0.7
4d88dbab-6f9b-4e02-8b66-d53d0b817ae4,This is a scam. Took my money and didn’t work.,5,2025-05-07,this is a scam took my money and didn’t work,True,0.0
5811aca0-2da5-4dc8-b543-ec2f9905a86f,Worst experience ever. App keeps crashing.,5,2025-05-02,worst experience ever app keeps crashing,False,-1.0
3c117ef7-c364-4690-98c0-d41cacda5415,"Works fine, but lags sometimes.",1,2025-05-06,works fine but lags sometimes,False,0.4166666666666667
ef651a1b-1264-437f-aac5-93662f021756,App is decent. Could use some improvements.,3,2025-05-14,app is decent could use some improvements,False,0.16666666666666666
16e5f4ce-ce2a-4bed-bdf2-75000b02010d,Worst experience ever. App keeps crashing.,3,2025-04-22,worst experience ever app keeps crashing,False,-1.0
0767c5d4-455b-48e1-8b5e-8b97bb96c701,Very buggy. Deleted my files!,5,2025-05-15,very buggy deleted my files,False,0.2
40acb842-7379-4457-a371-6c06587de17c,Good UX. Recommended.,5,2025-04-17,good ux recommended,False,0.7
